Affinity Row ID,Organization Id,Name,Website,Coverage status,People,Status,Sector,Sub-sector,Investment Manager,Description,Primary Owner,Deal Team,Priority,Investors,Source Name,Source Type,Date Added,Time in Current Status,Investment Stage,AIN PoV,Potential Outlier-Investor flag,Pipeline Type
row_778,org_00778,MetaCode,metacode.io,Pending,456,Passed,CleanTech,B2C,Michael Chen,Innovative company focused on analytics solutions,Team B,Alpha,Low,GV,Internal,Referral,2025-03-01,105,Series A,Positive,No,Fast Track
row_779,org_00779,SphereLabs,spherelabs.com,Active,144,Closed,FinTech,B2C,John Smith,Innovative company focused on cloud solutions,Team C,Gamma,Low,,External Referral,Referral,2024-06-08,128,Series B,Under Review,Yes,Fast Track
row_780,org_00780,Link,link.com,Active,191,Passed,AI/ML,Enterprise,Sarah Johnson,Innovative company focused on ML solutions,Team B,Alpha,Low,"Sequoia, Sequoia, a16z",External Referral,Referral,2024-10-18,71,Growth,Negative,Yes,Standard
row_781,org_00781,ShiftLabs,shiftlabs.com,Active,297,In Discussion,CleanTech,Infrastructure,Sarah Johnson,Innovative company focused on ML solutions,Team C,Beta,High,,Research,Referral,2025-01-30,86,Series B,Positive,Yes,Strategic
row_782,org_00782,GridHQ,gridhq.com,Inactive,65,Closed,HealthTech,B2B,Michael Chen,Innovative company focused on ML solutions,Team C,Delta,Low,"Accel, GV",Internal,Indirect,2024-09-19,154,Series A,Negative,Yes,Strategic
row_783,org_00783,getLink,getlink.com,Inactive,489,Due Diligence,SaaS,B2C,John Smith,Innovative company focused on AI solutions,Team A,Delta,Low,"a16z, Accel, YC",External Referral,Referral,2024-07-17,140,Series B,Positive,Yes,Standard
row_784,org_00784,Asana,asana.com,Pending,431,Closed,CleanTech,Infrastructure,Emma Davis,Innovative company focused on analytics solutions,Team C,Beta,High,"GV, YC, YC",External Referral,Direct,2024-10-11,71,Series A,Positive,Yes,Strategic
row_785,org_00785,MongoDB,mongodb.com,Active,384,Due Diligence,HealthTech,Infrastructure,Emma Davis,Innovative company focused on security solutions,Team C,Delta,Medium,a16z,Internal,Indirect,2024-12-24,46,Seed,Under Review,No,Strategic
row_786,org_00786,MindLabs,usemindlabs.com,Active,202,Due Diligence,HealthTech,B2B,Sarah Johnson,Innovative company focused on ML solutions,Team A,Delta,Medium,,External Referral,Direct,2025-04-23,47,Series C,Positive,No,Fast Track
row_787,org_00787,CodeHQ,usecodehq.io,Inactive,299,Closed,SaaS,Infrastructure,Michael Chen,Innovative company focused on ML solutions,Team B,Gamma,Low,"Accel, Sequoia",Conference,Referral,2024-09-01,79,Growth,Neutral,Yes,Strategic
row_788,org_00788,ShiftBase,shiftbase.com,Active,444,Due Diligence,HealthTech,Infrastructure,John Smith,Innovative company focused on cloud solutions,Team A,Beta,Medium,"Accel, Sequoia, Sequoia",External Referral,Direct,2024-06-16,166,Series C,Under Review,Yes,Strategic
row_789,org_00789,Zendesk,zendesk.com,Inactive,323,Due Diligence,FinTech,Infrastructure,John Smith,Innovative company focused on analytics solutions,Team A,Gamma,Medium,"Accel, a16z",Internal,Indirect,2025-03-28,149,Series C,Neutral,Yes,Strategic
row_790,org_00790,Brex,brex.com,Active,306,In Discussion,SaaS,B2C,Sarah Johnson,Innovative company focused on cloud solutions,Team B,Gamma,Medium,"GV, GV",Conference,Indirect,2024-12-13,142,Series C,Negative,No,Standard
row_791,org_00791,Twilio,twilio.com,Pending,348,Passed,HealthTech,B2B,Sarah Johnson,Innovative company focused on AI solutions,Team C,Delta,Medium,Sequoia,Conference,Indirect,2024-07-08,130,Series A,Negative,No,Standard
row_792,org_00792,StreamLabs,joinstreamlabs.com,Active,15,Passed,Cybersecurity,Infrastructure,John Smith,Innovative company focused on cloud solutions,Team B,Delta,Low,Accel,External Referral,Direct,2025-01-30,127,Series A,Positive,No,Standard
row_793,org_00793,NextCode,nextcode.sh,Active,66,In Discussion,CleanTech,Infrastructure,John Smith,Innovative company focused on security solutions,Team C,Beta,Medium,,Research,Indirect,2024-12-16,109,Growth,Positive,No,Strategic
row_794,org_00794,PulseHQ,pulsehq.com,Inactive,337,Closed,HealthTech,B2C,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Delta,Medium,Accel,Conference,Direct,2025-04-18,119,Series A,Neutral,Yes,Strategic
row_795,org_00795,Force,force.com,Active,230,Lead,FinTech,B2B,John Smith,Innovative company focused on cloud solutions,Team B,Delta,High,"a16z, Accel",Internal,Referral,2024-09-16,101,Series A,Neutral,No,Standard
row_796,org_00796,ScaleHQ,scalehq.com,Active,157,Lead,AI/ML,Enterprise,Emma Davis,Innovative company focused on analytics solutions,Team A,Beta,Low,"a16z, Sequoia",Research,Referral,2024-10-30,161,Series A,Neutral,Yes,Standard
row_797,org_00797,CloudWaveApp,cloudwaveapp.app,Inactive,203,Lead,HealthTech,B2C,Sarah Johnson,Innovative company focused on cloud solutions,Team B,Delta,High,a16z,Research,Direct,2024-08-03,6,Series A,Negative,No,Strategic
row_798,org_00798,Databricks,databricks.com,Pending,56,In Discussion,AI/ML,B2B,John Smith,Innovative company focused on analytics solutions,Team C,Gamma,High,"GV, Accel, GV",Conference,Indirect,2025-01-31,126,Seed,Neutral,No,Strategic
row_799,org_00799,getSpace,getspace.app,Pending,264,In Discussion,Cybersecurity,Infrastructure,Sarah Johnson,Innovative company focused on security solutions,Team B,Beta,Low,"YC, a16z",External Referral,Direct,2024-08-15,103,Growth,Under Review,No,Fast Track
row_800,org_00800,Box,box.com,Inactive,63,Due Diligence,HealthTech,B2B,Michael Chen,Innovative company focused on security solutions,Team B,Delta,Medium,"GV, Accel",Research,Direct,2024-12-24,37,Series A,Under Review,No,Standard
row_801,org_00801,getStream,getstream.com,Inactive,76,Lead,SaaS,B2B,Sarah Johnson,Innovative company focused on cloud solutions,Team C,Alpha,High,,External Referral,Direct,2024-11-15,142,Growth,Negative,Yes,Strategic
row_802,org_00802,CodeAI,codeai.ai,Inactive,152,Closed,AI/ML,B2B,Sarah Johnson,Innovative company focused on AI solutions,Team A,Beta,Low,"Accel, Accel, Sequoia",Conference,Referral,2024-09-02,37,Series B,Neutral,Yes,Standard
row_803,org_00803,SignalWorks,signalworks.com,Inactive,353,Closed,Cybersecurity,Enterprise,Michael Chen,Innovative company focused on security solutions,Team B,Beta,Medium,"a16z, GV",Internal,Direct,2024-11-10,8,Seed,Neutral,Yes,Standard
row_804,org_00804,NodeHQ,nodehq.com,Inactive,67,Lead,SaaS,B2B,Emma Davis,Innovative company focused on cloud solutions,Team C,Alpha,Low,"GV, GV, Accel",Research,Referral,2025-04-25,77,Series A,Positive,Yes,Standard
row_805,org_00805,StreamLabs,streamlabs.com,Pending,314,Lead,SaaS,Enterprise,John Smith,Innovative company focused on analytics solutions,Team C,Delta,High,YC,Internal,Direct,2024-09-04,141,Seed,Under Review,Yes,Fast Track
row_806,org_00806,SpaceBase,spacebase.so,Pending,377,Lead,SaaS,Infrastructure,Michael Chen,Innovative company focused on AI solutions,Team B,Delta,Medium,a16z,External Referral,Referral,2024-11-28,40,Seed,Negative,Yes,Strategic
row_807,org_00807,Zoom,zoom.us,Inactive,247,In Discussion,SaaS,Enterprise,Sarah Johnson,Innovative company focused on security solutions,Team A,Beta,Medium,Sequoia,External Referral,Direct,2024-06-14,107,Series B,Neutral,Yes,Strategic
row_808,org_00808,NeoPulseHub,tryneopulsehub.com,Active,497,In Discussion,HealthTech,Infrastructure,John Smith,Innovative company focused on security solutions,Team B,Beta,Low,"Sequoia, Sequoia, a16z",Internal,Direct,2025-03-03,92,Growth,Positive,No,Standard
row_809,org_00809,FlowTech,flowtech.io,Inactive,370,In Discussion,CleanTech,Infrastructure,Michael Chen,Innovative company focused on AI solutions,Team A,Delta,Medium,"a16z, a16z",Conference,Indirect,2025-04-23,18,Seed,Negative,Yes,Strategic
row_810,org_00810,Scale,usescale.com,Active,334,Passed,HealthTech,Enterprise,John Smith,Innovative company focused on cloud solutions,Team A,Delta,High,a16z,Conference,Indirect,2025-02-17,57,Series C,Negative,No,Fast Track
row_811,org_00811,StackBase,getstackbase.sh,Inactive,111,Closed,HealthTech,B2C,John Smith,Innovative company focused on ML solutions,Team A,Gamma,High,"Sequoia, GV",Research,Direct,2024-07-11,83,Series B,Under Review,Yes,Standard
row_812,org_00812,getFlow,getflow.com,Inactive,230,Closed,Cybersecurity,Consumer,Michael Chen,Innovative company focused on AI solutions,Team A,Beta,High,,Research,Direct,2025-03-31,166,Series C,Neutral,No,Fast Track
row_813,org_00813,QuantumStream,quantumstream.com,Pending,317,Due Diligence,Cybersecurity,B2B,John Smith,Innovative company focused on analytics solutions,Team B,Beta,Low,"Sequoia, GV",Conference,Direct,2024-06-04,32,Series B,Negative,Yes,Fast Track
row_814,org_00814,Brex,brex.com,Active,222,In Discussion,CleanTech,Consumer,Emma Davis,Innovative company focused on security solutions,Team C,Alpha,Medium,YC,Conference,Direct,2024-07-30,25,Series C,Positive,No,Strategic
row_815,org_00815,DataWave,joindatawave.tech,Active,429,Passed,Cybersecurity,B2B,Michael Chen,Innovative company focused on AI solutions,Team C,Gamma,Medium,"Sequoia, GV",Internal,Indirect,2025-01-20,33,Series C,Positive,Yes,Strategic
row_816,org_00816,LogicOps,logicops.io,Pending,245,Passed,FinTech,B2B,Emma Davis,Innovative company focused on AI solutions,Team C,Delta,Medium,"Accel, a16z, Sequoia",External Referral,Referral,2025-05-11,88,Seed,Negative,Yes,Fast Track
row_817,org_00817,Retool,retool.com,Pending,263,Closed,CleanTech,Infrastructure,Sarah Johnson,Innovative company focused on cloud solutions,Team C,Gamma,High,"GV, GV",External Referral,Direct,2025-05-07,158,Seed,Positive,Yes,Strategic
row_818,org_00818,SmartForceOps,smartforceops.io,Pending,380,In Discussion,Cybersecurity,B2B,John Smith,Innovative company focused on security solutions,Team C,Delta,Medium,,Research,Indirect,2025-04-03,104,Series B,Negative,Yes,Fast Track
row_819,org_00819,CloudPulseHQ,cloudpulsehq.app,Pending,266,Due Diligence,CleanTech,B2B,Sarah Johnson,Innovative company focused on AI solutions,Team C,Delta,High,"Accel, YC, Sequoia",Conference,Direct,2024-09-04,34,Growth,Positive,No,Fast Track
row_820,org_00820,Sphere,sphere.com,Active,9,In Discussion,HealthTech,Enterprise,Sarah Johnson,Innovative company focused on ML solutions,Team B,Gamma,Medium,"GV, a16z, YC",Internal,Direct,2024-10-18,102,Seed,Negative,Yes,Standard
row_821,org_00821,SignalHQ,signalhq.com,Active,265,Lead,HealthTech,Consumer,John Smith,Innovative company focused on analytics solutions,Team A,Beta,High,"Accel, Sequoia",Research,Referral,2025-05-15,127,Seed,Negative,Yes,Fast Track
row_822,org_00822,StackAI,trystackai.io,Inactive,58,In Discussion,CleanTech,Enterprise,Michael Chen,Innovative company focused on ML solutions,Team C,Delta,Medium,,Internal,Direct,2025-06-01,69,Series A,Negative,No,Fast Track
row_823,org_00823,QuantumWaveLabs,quantumwavelabs.com,Inactive,51,Lead,FinTech,B2B,John Smith,Innovative company focused on AI solutions,Team B,Gamma,Low,"a16z, a16z, a16z",Conference,Direct,2024-10-29,176,Seed,Positive,Yes,Strategic
row_824,org_00824,LinkAI,linkai.io,Pending,219,Lead,FinTech,Infrastructure,Sarah Johnson,Innovative company focused on cloud solutions,Team C,Alpha,Low,"GV, YC, Sequoia",Conference,Referral,2024-08-01,40,Growth,Negative,No,Standard
row_825,org_00825,ChainHub,chainhub.tech,Pending,181,Due Diligence,CleanTech,Enterprise,Sarah Johnson,Innovative company focused on security solutions,Team C,Gamma,High,"YC, GV, YC",Conference,Referral,2025-01-19,179,Series A,Under Review,No,Strategic
row_826,org_00826,getPulse,getpulse.com,Pending,13,Closed,Cybersecurity,Enterprise,Michael Chen,Innovative company focused on ML solutions,Team A,Alpha,High,Accel,External Referral,Referral,2025-06-01,80,Series C,Negative,Yes,Standard
row_827,org_00827,Dropbox,dropbox.com,Inactive,103,In Discussion,AI/ML,B2C,John Smith,Innovative company focused on analytics solutions,Team A,Delta,Medium,GV,Conference,Referral,2024-11-23,141,Series C,Neutral,Yes,Strategic
row_828,org_00828,Shopify,shopify.com,Inactive,24,Lead,FinTech,B2B,Sarah Johnson,Innovative company focused on analytics solutions,Team A,Gamma,Medium,,Research,Indirect,2025-03-23,31,Series A,Neutral,No,Fast Track
row_829,org_00829,getSphere,getgetsphere.com,Inactive,382,In Discussion,SaaS,Infrastructure,Emma Davis,Innovative company focused on cloud solutions,Team C,Gamma,Low,"Accel, YC",External Referral,Indirect,2024-06-08,116,Series A,Under Review,Yes,Standard
row_830,org_00830,Splunk,splunk.com,Inactive,245,Closed,HealthTech,Enterprise,Sarah Johnson,Innovative company focused on security solutions,Team C,Alpha,Medium,"GV, YC",Internal,Indirect,2025-02-06,167,Series A,Negative,No,Standard
row_831,org_00831,LinkLabs,linklabs.com,Inactive,65,Closed,CleanTech,Enterprise,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Gamma,High,YC,Research,Direct,2025-01-01,63,Series B,Neutral,Yes,Standard
row_832,org_00832,SmartLogicCloud,smartlogiccloud.xyz,Inactive,383,Passed,SaaS,Infrastructure,Michael Chen,Innovative company focused on ML solutions,Team A,Gamma,High,"a16z, GV, Accel",Research,Referral,2024-11-07,48,Growth,Negative,Yes,Standard
row_833,org_00833,LogicAI,logicai.tech,Inactive,494,Closed,CleanTech,B2B,Emma Davis,Innovative company focused on AI solutions,Team B,Delta,High,a16z,Internal,Referral,2025-05-01,87,Growth,Neutral,No,Strategic
row_834,org_00834,Slack,slack.com,Pending,423,Due Diligence,HealthTech,B2C,Sarah Johnson,Innovative company focused on cloud solutions,Team C,Gamma,High,"Accel, a16z, GV",External Referral,Indirect,2025-01-18,48,Series C,Positive,Yes,Strategic
row_835,org_00835,CodeAI,codeai.ai,Pending,182,Lead,HealthTech,Enterprise,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Beta,High,,Research,Direct,2024-07-21,61,Series C,Positive,Yes,Standard
row_836,org_00836,Shopify,shopify.com,Pending,342,Passed,FinTech,B2C,Emma Davis,Innovative company focused on AI solutions,Team C,Alpha,Low,"Accel, GV, GV",Research,Direct,2025-02-04,140,Series C,Under Review,Yes,Standard
row_837,org_00837,ScaleLabs,scalelabs.com,Pending,66,Due Diligence,FinTech,Consumer,John Smith,Innovative company focused on AI solutions,Team B,Gamma,Low,"GV, Accel",Research,Direct,2025-02-09,78,Seed,Under Review,No,Standard
row_838,org_00838,Datadog,datadoghq.com,Inactive,149,In Discussion,SaaS,B2B,John Smith,Innovative company focused on analytics solutions,Team C,Alpha,High,Sequoia,External Referral,Indirect,2025-05-22,18,Series C,Negative,Yes,Strategic
row_839,org_00839,Workday,workday.com,Active,220,Lead,CleanTech,Consumer,Sarah Johnson,Innovative company focused on ML solutions,Team B,Alpha,Medium,"YC, a16z",External Referral,Direct,2025-03-27,155,Series A,Under Review,No,Standard
row_840,org_00840,Okta,okta.com,Inactive,7,Closed,HealthTech,Consumer,Sarah Johnson,Innovative company focused on cloud solutions,Team C,Alpha,High,,External Referral,Direct,2024-07-06,28,Series C,Negative,Yes,Standard
row_841,org_00841,SmartSpace,smartspace.app,Active,164,Lead,SaaS,Consumer,John Smith,Innovative company focused on AI solutions,Team B,Gamma,Low,,Research,Direct,2024-09-20,80,Series A,Positive,No,Standard
row_842,org_00842,PulseLabs,pulselabs.com,Pending,231,In Discussion,AI/ML,B2B,Michael Chen,Innovative company focused on ML solutions,Team C,Gamma,High,,Conference,Referral,2025-03-07,16,Series B,Positive,Yes,Strategic
row_843,org_00843,Brex,brex.com,Inactive,490,Passed,SaaS,B2B,Emma Davis,Innovative company focused on cloud solutions,Team A,Alpha,Low,a16z,Internal,Indirect,2025-04-18,77,Seed,Neutral,Yes,Fast Track
row_844,org_00844,WaveHQ,wavehq.com,Pending,273,Passed,Cybersecurity,Infrastructure,Emma Davis,Innovative company focused on cloud solutions,Team A,Beta,Low,"YC, YC, Sequoia",Conference,Referral,2024-09-17,137,Seed,Negative,No,Fast Track
row_845,org_00845,Plaid,plaid.com,Inactive,124,Passed,SaaS,B2C,Michael Chen,Innovative company focused on cloud solutions,Team A,Alpha,High,Sequoia,External Referral,Referral,2024-10-19,26,Growth,Positive,Yes,Strategic
row_846,org_00846,WaveHQ,wavehq.com,Pending,385,Closed,Cybersecurity,B2C,Michael Chen,Innovative company focused on AI solutions,Team A,Beta,High,,Research,Indirect,2024-12-06,28,Series B,Positive,No,Fast Track
row_847,org_00847,AIMindBase,aimindbase.io,Active,499,Due Diligence,Cybersecurity,Infrastructure,Michael Chen,Innovative company focused on analytics solutions,Team C,Alpha,Medium,"YC, Accel, Sequoia",Research,Referral,2025-05-25,105,Series A,Negative,Yes,Standard
row_848,org_00848,Rippling,rippling.com,Active,93,Due Diligence,Cybersecurity,Infrastructure,Michael Chen,Innovative company focused on security solutions,Team A,Delta,Low,,Conference,Direct,2024-08-24,77,Series B,Neutral,No,Standard
row_849,org_00849,Zendesk,zendesk.com,Active,333,Lead,AI/ML,Consumer,Michael Chen,Innovative company focused on cloud solutions,Team B,Alpha,Medium,"a16z, YC",Conference,Direct,2025-01-29,164,Seed,Neutral,Yes,Strategic
row_850,org_00850,StackApp,stackapp.dev,Inactive,72,Closed,SaaS,Infrastructure,Michael Chen,Innovative company focused on security solutions,Team A,Alpha,High,"a16z, a16z, Sequoia",Internal,Direct,2025-01-21,9,Series A,Neutral,No,Strategic
row_851,org_00851,Atlassian,atlassian.com,Active,402,Passed,SaaS,Enterprise,Emma Davis,Innovative company focused on analytics solutions,Team A,Gamma,Low,,Research,Direct,2024-12-31,175,Series B,Neutral,Yes,Fast Track
row_852,org_00852,TechShift,techshift.io,Inactive,361,Passed,AI/ML,B2C,Michael Chen,Innovative company focused on cloud solutions,Team A,Beta,Medium,"GV, YC",Conference,Indirect,2024-09-29,51,Seed,Positive,No,Fast Track
row_853,org_00853,CodeAI,codeai.ai,Active,102,In Discussion,HealthTech,Infrastructure,John Smith,Innovative company focused on security solutions,Team C,Delta,Medium,"Accel, a16z",Internal,Referral,2025-01-15,76,Series A,Negative,No,Standard
row_854,org_00854,Notion,notion.so,Active,271,In Discussion,FinTech,Enterprise,Michael Chen,Innovative company focused on analytics solutions,Team A,Beta,Medium,"a16z, Sequoia",External Referral,Referral,2024-07-21,122,Series A,Negative,Yes,Strategic
row_855,org_00855,CodeLabs,codelabs.sh,Inactive,109,Passed,SaaS,Enterprise,Michael Chen,Innovative company focused on analytics solutions,Team B,Delta,High,"GV, Sequoia",Conference,Direct,2024-12-10,32,Seed,Positive,No,Fast Track
row_856,org_00856,StreamHQ,trystreamhq.com,Inactive,444,Passed,FinTech,Enterprise,Emma Davis,Innovative company focused on AI solutions,Team A,Alpha,High,"YC, YC, GV",External Referral,Direct,2024-07-16,57,Series A,Positive,No,Fast Track
row_857,org_00857,SmartStream,smartstream.com,Active,327,Closed,CleanTech,Enterprise,Emma Davis,Innovative company focused on AI solutions,Team A,Gamma,High,,Internal,Referral,2024-12-12,54,Seed,Positive,Yes,Standard
row_858,org_00858,GridLabs,gridlabs.com,Inactive,127,Due Diligence,CleanTech,Consumer,Michael Chen,Innovative company focused on AI solutions,Team A,Gamma,Low,,External Referral,Indirect,2025-03-22,116,Series C,Under Review,Yes,Standard
row_859,org_00859,SparkHQ,sparkhq.com,Active,480,In Discussion,AI/ML,Enterprise,Emma Davis,Innovative company focused on security solutions,Team B,Beta,High,"YC, Sequoia, GV",Research,Referral,2024-06-18,144,Series C,Negative,Yes,Standard
row_860,org_00860,SpaceLabs,spacelabs.app,Inactive,33,Due Diligence,CleanTech,Consumer,Sarah Johnson,Innovative company focused on analytics solutions,Team A,Gamma,Low,"Accel, GV",Research,Direct,2025-01-12,62,Series A,Negative,Yes,Standard
row_861,org_00861,getStream,trygetstream.com,Pending,141,Closed,CleanTech,Consumer,Emma Davis,Innovative company focused on cloud solutions,Team B,Beta,Medium,Accel,External Referral,Direct,2024-08-16,84,Series A,Negative,Yes,Fast Track
row_862,org_00862,StreamAI,streamai.io,Pending,199,Passed,HealthTech,Enterprise,Emma Davis,Innovative company focused on AI solutions,Team B,Beta,Medium,"GV, Sequoia, a16z",Research,Indirect,2025-02-12,56,Seed,Neutral,Yes,Strategic
row_863,org_00863,Stripe,stripe.com,Pending,413,Due Diligence,HealthTech,B2C,Emma Davis,Innovative company focused on analytics solutions,Team A,Delta,High,"Sequoia, a16z, YC",Internal,Referral,2024-11-10,23,Series A,Positive,No,Strategic
row_864,org_00864,ForceHub,forcehub.com,Pending,230,Passed,HealthTech,Enterprise,Emma Davis,Innovative company focused on cloud solutions,Team B,Beta,Medium,"Sequoia, GV, Accel",Research,Indirect,2025-01-24,17,Growth,Positive,No,Standard
row_865,org_00865,ForceOps,forceops.dev,Pending,336,Passed,CleanTech,Enterprise,John Smith,Innovative company focused on security solutions,Team C,Delta,High,Sequoia,External Referral,Indirect,2025-02-14,166,Series C,Positive,No,Standard
row_866,org_00866,GridHQ,gridhq.com,Active,174,Lead,AI/ML,Enterprise,John Smith,Innovative company focused on AI solutions,Team A,Gamma,Low,"Accel, Accel",External Referral,Direct,2025-03-29,158,Series A,Under Review,Yes,Fast Track
row_867,org_00867,ChainHQ,getchainhq.tech,Pending,13,Due Diligence,Cybersecurity,B2C,John Smith,Innovative company focused on cloud solutions,Team A,Beta,Medium,,External Referral,Referral,2025-03-10,78,Series A,Negative,Yes,Standard
row_868,org_00868,NextPulseCloud,nextpulsecloud.app,Pending,467,Due Diligence,Cybersecurity,B2B,Michael Chen,Innovative company focused on AI solutions,Team B,Beta,High,"a16z, Sequoia",Conference,Direct,2024-09-02,22,Series B,Positive,No,Strategic
row_869,org_00869,Rippling,rippling.com,Pending,44,Passed,FinTech,B2B,Michael Chen,Innovative company focused on AI solutions,Team B,Alpha,Medium,"a16z, Accel",External Referral,Referral,2024-10-20,108,Series A,Under Review,No,Standard
row_870,org_00870,PulseBase,pulsebase.com,Pending,29,Closed,Cybersecurity,Consumer,Sarah Johnson,Innovative company focused on security solutions,Team A,Beta,Medium,YC,Internal,Direct,2024-07-14,17,Growth,Positive,Yes,Strategic
row_871,org_00871,Pulse,pulse.com,Inactive,265,Lead,Cybersecurity,Consumer,John Smith,Innovative company focused on ML solutions,Team C,Beta,High,,Research,Direct,2025-05-25,15,Series C,Neutral,No,Standard
row_872,org_00872,Sphere,sphere.com,Active,399,Passed,HealthTech,B2C,Michael Chen,Innovative company focused on ML solutions,Team B,Alpha,Medium,YC,Research,Referral,2024-06-14,114,Series B,Negative,Yes,Standard
row_873,org_00873,WaveAI,waveai.io,Pending,447,In Discussion,HealthTech,Infrastructure,Emma Davis,Innovative company focused on cloud solutions,Team B,Alpha,Medium,"a16z, Sequoia",Conference,Referral,2024-08-20,48,Seed,Under Review,Yes,Strategic
row_874,org_00874,CyberStream,cyberstream.ai,Pending,230,In Discussion,CleanTech,B2B,Emma Davis,Innovative company focused on cloud solutions,Team C,Gamma,Medium,"Accel, GV, Sequoia",Conference,Direct,2025-02-12,160,Seed,Positive,No,Fast Track
row_875,org_00875,getChain,getchain.io,Pending,476,Lead,FinTech,Consumer,John Smith,Innovative company focused on AI solutions,Team C,Beta,Medium,,Internal,Referral,2025-05-11,113,Series C,Negative,Yes,Fast Track
row_876,org_00876,NeoCode,neocode.dev,Active,128,Closed,SaaS,B2B,Sarah Johnson,Innovative company focused on analytics solutions,Team A,Gamma,Low,"a16z, YC",External Referral,Direct,2024-08-17,168,Seed,Under Review,Yes,Standard
row_877,org_00877,getSignal,getsignal.com,Inactive,467,Passed,FinTech,B2C,Sarah Johnson,Innovative company focused on AI solutions,Team C,Gamma,Medium,YC,Conference,Referral,2024-06-30,97,Growth,Negative,Yes,Standard
row_878,org_00878,SignalLabs,signallabs.com,Active,42,Due Diligence,FinTech,B2C,Emma Davis,Innovative company focused on cloud solutions,Team A,Alpha,Medium,Sequoia,Research,Direct,2024-07-13,91,Series A,Negative,Yes,Strategic
row_879,org_00879,Linear,linear.app,Inactive,332,Lead,AI/ML,Infrastructure,Sarah Johnson,Innovative company focused on analytics solutions,Team C,Delta,High,"a16z, GV, GV",Conference,Direct,2024-12-18,16,Series C,Neutral,No,Strategic
row_880,org_00880,SpaceHQ,spacehq.so,Pending,255,Closed,CleanTech,Infrastructure,John Smith,Innovative company focused on security solutions,Team B,Gamma,Low,,Conference,Direct,2025-02-15,156,Series B,Negative,Yes,Standard
row_881,org_00881,LinkHQ,linkhq.com,Pending,393,Due Diligence,AI/ML,B2C,Emma Davis,Innovative company focused on analytics solutions,Team A,Delta,High,"YC, Sequoia",External Referral,Indirect,2024-11-26,98,Series A,Under Review,Yes,Strategic
row_882,org_00882,CyberForce,cyberforce.ai,Active,180,In Discussion,FinTech,Consumer,Michael Chen,Innovative company focused on ML solutions,Team A,Beta,High,GV,Conference,Referral,2024-06-14,111,Seed,Negative,No,Fast Track
row_883,org_00883,SmartSparkOps,smartsparkops.io,Active,94,In Discussion,FinTech,B2B,Michael Chen,Innovative company focused on ML solutions,Team A,Alpha,High,GV,Internal,Direct,2024-11-20,1,Seed,Under Review,Yes,Fast Track
row_884,org_00884,Palantir,palantir.com,Inactive,406,Due Diligence,FinTech,Enterprise,Sarah Johnson,Innovative company focused on AI solutions,Team C,Beta,Low,"YC, a16z",Research,Indirect,2025-05-02,41,Series B,Negative,Yes,Strategic
row_885,org_00885,AISpark,aispark.io,Inactive,458,Lead,Cybersecurity,Infrastructure,Emma Davis,Innovative company focused on security solutions,Team B,Beta,High,"a16z, GV, a16z",External Referral,Direct,2024-11-11,48,Growth,Positive,No,Strategic
row_886,org_00886,SmartCode,trysmartcode.sh,Active,41,In Discussion,AI/ML,Enterprise,Emma Davis,Innovative company focused on ML solutions,Team A,Alpha,High,"a16z, a16z, a16z",Research,Indirect,2024-07-27,159,Series B,Neutral,No,Strategic
row_887,org_00887,Airtable,airtable.com,Inactive,320,Passed,FinTech,Consumer,Michael Chen,Innovative company focused on ML solutions,Team A,Beta,High,Sequoia,Internal,Direct,2024-12-04,164,Series C,Positive,Yes,Fast Track
row_888,org_00888,Scale,scale.com,Active,180,Due Diligence,HealthTech,Infrastructure,Emma Davis,Innovative company focused on ML solutions,Team A,Alpha,Medium,GV,Internal,Direct,2025-01-08,108,Series B,Neutral,Yes,Standard
row_889,org_00889,Mercury,mercury.com,Inactive,465,Due Diligence,CleanTech,Enterprise,Emma Davis,Innovative company focused on cloud solutions,Team A,Delta,High,"GV, Sequoia, Sequoia",Conference,Indirect,2024-09-09,161,Seed,Under Review,No,Strategic
row_890,org_00890,DataStreamWorks,datastreamworks.tech,Active,288,In Discussion,CleanTech,Consumer,Emma Davis,Innovative company focused on AI solutions,Team B,Beta,Low,"Sequoia, Sequoia",Conference,Indirect,2025-05-24,161,Growth,Neutral,Yes,Strategic
row_891,org_00891,Brex,brex.com,Active,457,Lead,HealthTech,B2B,Sarah Johnson,Innovative company focused on ML solutions,Team C,Alpha,Low,GV,Conference,Referral,2025-03-26,103,Growth,Negative,Yes,Strategic
row_892,org_00892,getSpark,joingetspark.com,Active,465,Passed,CleanTech,Consumer,Emma Davis,Innovative company focused on AI solutions,Team B,Gamma,Medium,"Accel, Sequoia",Research,Referral,2024-09-21,128,Series B,Negative,Yes,Standard
row_893,org_00893,QuantumCodeHQ,quantumcodehq.sh,Inactive,85,Lead,Cybersecurity,Infrastructure,John Smith,Innovative company focused on cloud solutions,Team A,Beta,Low,,Internal,Indirect,2024-10-28,151,Series C,Positive,No,Strategic
row_894,org_00894,DocuSign,docusign.com,Inactive,118,Closed,Cybersecurity,B2C,Sarah Johnson,Innovative company focused on cloud solutions,Team B,Delta,Low,"Sequoia, Sequoia",External Referral,Referral,2024-08-11,30,Seed,Neutral,Yes,Strategic
